date,title,company,location,salary,source,is_walkin,link
2026-06-07 18:04,"Data Engineer - UNIX, data stage, python, data warehouse, cloud",Optum India,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-engineer-unix-data-stage-python-data-warehouse-cloud-at-optum-india-4425192077?position=5&pageNum=0&refId=u2yd34t%2BAe6VYDGmyqjupw%3D%3D&trackingId=R0MBanvCHXa6XqrpR7yh3A%3D%3D
2026-06-07 19:55,Data Engineer- AWS,Tata Consultancy Services,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-engineer-aws-at-tata-consultancy-services-4425012794?position=5&pageNum=0&refId=DVO4dr%2BXV1Ty%2FlNIw3IrtA%3D%3D&trackingId=A6gjszbTUwikXL5esEaQvw%3D%3D
2026-06-07 21:13,Senior Engineer – DES Data Analytics,Pratt & Whitney,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/senior-engineer-%E2%80%93-des-data-analytics-at-pratt-whitney-4416032316?position=9&pageNum=0&refId=p1l1sgnpC8Vy0DHSkN3NkA%3D%3D&trackingId=RZI6b9rPSHCjxiK7pjKcGQ%3D%3D
2026-06-08 05:13,Market Data Engineer,Macquarie Group,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/market-data-engineer-at-macquarie-group-4404116336?position=10&pageNum=0&refId=kzE74OCs81wPVIUbr2R8nA%3D%3D&trackingId=dqlLLrvpQKLYGE%2BeYsa%2BIA%3D%3D
2026-06-08 10:03,Data Analyst/PowerBI Engineer,ProArch,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-analyst-powerbi-engineer-at-proarch-4425449804?position=4&pageNum=0&refId=AnMMpnswj33N3GlCo5ANsA%3D%3D&trackingId=hEVLNc8OhlY%2F91pojPVrEA%3D%3D
2026-06-08 10:03,Data Engineer (AWS) - Assistant Manager,Deloitte,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-engineer-aws-assistant-manager-at-deloitte-4425074750?position=7&pageNum=0&refId=AnMMpnswj33N3GlCo5ANsA%3D%3D&trackingId=%2B6SdP75Qay3i4g0O057jmA%3D%3D
2026-06-08 10:03,Tableau-Analytics and Insights Engineer III,Deloitte,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/tableau-analytics-and-insights-engineer-iii-at-deloitte-4425075809?position=8&pageNum=0&refId=AnMMpnswj33N3GlCo5ANsA%3D%3D&trackingId=Lq5vkxrcabjvSYhUopsX8g%3D%3D
2026-06-08 10:03,Data Engineering Analyst - HIH - Evernorth,Evernorth Health Services,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-engineering-analyst-hih-evernorth-at-evernorth-health-services-4421933288?position=10&pageNum=0&refId=AnMMpnswj33N3GlCo5ANsA%3D%3D&trackingId=lgbjUxgOfKI3frSKoKh7Ug%3D%3D
2026-06-08 10:03,"Power BI Developer (RLS, Azure)",UST,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/power-bi-developer-rls-azure-at-ust-4421923416?position=2&pageNum=0&refId=y8gQjMgoheDFhk0AF%2B7dXw%3D%3D&trackingId=XtzJJ0HmxoWEtUigBEmBhQ%3D%3D
2026-06-08 10:03,Assistant Manager- Finance & Procurement Services (Reporting Analyst),Siemens,"Bangalore Urban, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/assistant-manager-finance-procurement-services-reporting-analyst-at-siemens-4421920304?position=4&pageNum=0&refId=y8gQjMgoheDFhk0AF%2B7dXw%3D%3D&trackingId=QAVF5J2OeLzBT6motwweWw%3D%3D
2026-06-08 10:03,Data Modeler,CitiusTech,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-modeler-at-citiustech-4425458403?position=1&pageNum=0&refId=ScHUotlbbIuQQ0A%2BX2aDsw%3D%3D&trackingId=oeGr%2FVxKMSl9mVis0aUKqA%3D%3D
2026-06-08 10:03,Data Engineering Lead Analyst - HOH - Evernorth,Evernorth Health Services,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-engineering-lead-analyst-hoh-evernorth-at-evernorth-health-services-4421931335?position=6&pageNum=0&refId=wcgTUEEFOmQ2ylKYTWQ5TQ%3D%3D&trackingId=FUS%2BaeR%2F9sEpr4HrnoVm7Q%3D%3D
2026-06-08 10:03,Data Engineering Lead Analyst -= HIH - Evernorth,Evernorth Health Services,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-engineering-lead-analyst-%3D-hih-evernorth-at-evernorth-health-services-4421930320?position=7&pageNum=0&refId=wcgTUEEFOmQ2ylKYTWQ5TQ%3D%3D&trackingId=aozy1IKDuTkDDcnhPJ7Fag%3D%3D
2026-06-08 14:34,Advanced Data Analyst,Honeywell,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/advanced-data-analyst-at-honeywell-4425496194?position=5&pageNum=0&refId=BMNkoPbohRhtf3g%2F%2Fqj0%2FA%3D%3D&trackingId=mSZnPmLOUjyDvOuvOMZ81Q%3D%3D
2026-06-08 14:34,People Analytics Analyst,S&P Global Mobility,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/people-analytics-analyst-at-s-p-global-mobility-4421926754?position=10&pageNum=0&refId=BMNkoPbohRhtf3g%2F%2Fqj0%2FA%3D%3D&trackingId=1F5YLbavjZa9K%2BP4JYbYuQ%3D%3D
2026-06-08 14:34,Product Data Analyst,ThinkWise Consulting LLP,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/product-data-analyst-at-thinkwise-consulting-llp-4421923960?position=2&pageNum=0&refId=ijjLkqUlfY6B8R%2BfF0iKqA%3D%3D&trackingId=V7XNLcZgxWuus2Qg706c4g%3D%3D
2026-06-08 14:34,Global Employee Data Analyst,Bristol Myers Squibb,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/global-employee-data-analyst-at-bristol-myers-squibb-4425619590?position=10&pageNum=0&refId=ijjLkqUlfY6B8R%2BfF0iKqA%3D%3D&trackingId=9fI72xxHr4cDv318bPAG0g%3D%3D
2026-06-08 14:34,Business Intelligence Manager,SKS Enterpprises - Human Resource Planning and Management,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/business-intelligence-manager-at-sks-enterpprises-human-resource-planning-and-management-4425473566?position=6&pageNum=0&refId=uPQJ%2B2EoKF1%2BPPG%2F6FuZrw%3D%3D&trackingId=ziNJFiNu0z7OMha49X5CPg%3D%3D
2026-06-08 14:34,Business Analytics Manager,Thomson Reuters,Greater Hyderabad Area,See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/business-analytics-manager-at-thomson-reuters-4425261116?position=8&pageNum=0&refId=uPQJ%2B2EoKF1%2BPPG%2F6FuZrw%3D%3D&trackingId=FGBcZor1sqMFU%2Fpf5wBUfQ%3D%3D
2026-06-08 14:34,Business Intelligence Analyst,Etenico Technologies,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/business-intelligence-analyst-at-etenico-technologies-4425617429?position=3&pageNum=0&refId=rBmYWWKlo2OSSnYJFjTEDw%3D%3D&trackingId=hQANY32FIVbnxLARYcPjvg%3D%3D
2026-06-08 14:34,Data Analyst/Senior Consultant Specialist,HSBC,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-analyst-senior-consultant-specialist-at-hsbc-4425492858?position=7&pageNum=0&refId=blKIuBU%2FrHCfFSpmpyhRQg%3D%3D&trackingId=HMoEC2EfnYzpvHbEAJ06kQ%3D%3D
2026-06-08 14:34,Data Engineer,LTIMindtree,Greater Bengaluru Area,See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-engineer-at-ltimindtree-4421957443?position=4&pageNum=0&refId=Jjeghz663FweikuLQtip0Q%3D%3D&trackingId=n93CanYObo59qqPixvo5VQ%3D%3D
2026-06-08 14:34,Advanced Data Engineer - PIM Developer,Honeywell,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/advanced-data-engineer-pim-developer-at-honeywell-4425486653?position=5&pageNum=0&refId=h71Kjp4%2BUSvjH9CSPOUPjg%3D%3D&trackingId=D%2FiQCWscki71Lw66ZaYQjA%3D%3D
2026-06-08 14:34,Principal Data Engineer,Blackbaud India,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/principal-data-engineer-at-blackbaud-india-4303695452?position=6&pageNum=0&refId=h71Kjp4%2BUSvjH9CSPOUPjg%3D%3D&trackingId=onxX%2FCB6QPXaxALuuRpSTg%3D%3D
2026-06-08 17:53,Business Intelligence (BI) Lead,Roche,Greater Hyderabad Area,See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/business-intelligence-bi-lead-at-roche-4425636401?position=7&pageNum=0&refId=CczpIH8kmgOJ83JWcOQPpw%3D%3D&trackingId=UkEr0TcaxcrW2ScOb2bO7w%3D%3D
2026-06-08 17:53,Business Intelligence Developer,Call Quest Solution,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/business-intelligence-developer-at-call-quest-solution-4425257290?position=1&pageNum=0&refId=sQt1omAbHeHde4NoT6GO2g%3D%3D&trackingId=kXp6dTBdq05%2FRH5sHZqwzg%3D%3D
2026-06-08 17:53,Business Analytics Lead,GE HealthCare,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/business-analytics-lead-at-ge-healthcare-4425498467?position=4&pageNum=0&refId=sQt1omAbHeHde4NoT6GO2g%3D%3D&trackingId=GvYfhMqO5Y8rRL9CH6V7ZQ%3D%3D
2026-06-08 17:53,ANALYTICS MANAGER,TechnoIogy@IA,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/analytics-manager-at-technoiogy%40ia-4421973026?position=8&pageNum=0&refId=sQt1omAbHeHde4NoT6GO2g%3D%3D&trackingId=ytokGZp2Fm32g89048i3Wg%3D%3D
2026-06-08 17:53,Business Analyst – Data Engineering & Analytics,Calix India,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/business-analyst-%E2%80%93-data-engineering-analytics-at-calix-india-4407189056?position=5&pageNum=0&refId=taTNVAa9IIbC1Zr16DovAw%3D%3D&trackingId=qFdUuAzxcXH%2BWMidOcL5Qw%3D%3D
2026-06-08 20:16,"Product Data Scientist, Analytics, Insights and Measurement",Google,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/product-data-scientist-analytics-insights-and-measurement-at-google-4425274949?position=5&pageNum=0&refId=LSqjokxJpTAlh03SsanMHw%3D%3D&trackingId=YDfARDYPHZRxUrGbsJ8M2g%3D%3D
2026-06-08 20:16,Commercial Data Analyst,SoTalent,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/commercial-data-analyst-at-sotalent-4422211185?position=2&pageNum=0&refId=zRnNhFvkRTTo3Xhi16pupg%3D%3D&trackingId=crIrkwP%2FXuwMfKjYtYT8iQ%3D%3D
2026-06-08 20:16,"Business Intelligence Engineer II, CMT",Amazon,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/business-intelligence-engineer-ii-cmt-at-amazon-4425658290?position=3&pageNum=0&refId=c%2FEUCHx7nl2M6IElazHvOQ%3D%3D&trackingId=mszsKRw%2FzqMEtv0ZXosPfg%3D%3D
2026-06-08 23:47,Data Analyst with Tableau & SQL,Citi,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-analyst-with-tableau-sql-at-citi-4425531320?position=7&pageNum=0&refId=1zENwV8Vgo%2F182YlzO1Djw%3D%3D&trackingId=BfL5RBbH4uV3ZW91hosfdA%3D%3D
2026-06-08 23:47,"Senior Analyst, Market Access Analytics",Bristol Myers Squibb,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/senior-analyst-market-access-analytics-at-bristol-myers-squibb-4425610686?position=10&pageNum=0&refId=ibAnEk8JCiaQoWBEjA3B7Q%3D%3D&trackingId=qaLcQM3G2fnsJkde1jMYZw%3D%3D
2026-06-09 03:31,"Data Engineer, Davengers(Data Avengers)",Amazon,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-engineer-davengers-data-avengers-at-amazon-4425920900?position=7&pageNum=0&refId=12aCCJdRQ6IfDnb2q5lC7Q%3D%3D&trackingId=4TuZ6TsxgPvTZywImMsJTQ%3D%3D
2026-06-09 07:50,Data Analyst,Indium,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-analyst-at-indium-4425577578?position=3&pageNum=0&refId=GhDNjF8WG%2BNgnxs52e%2B5SA%3D%3D&trackingId=%2Fj%2BHi4a6%2FsiLW8N2qn%2F5Ig%3D%3D
2026-06-09 07:50,Data Engineer,Applause,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-engineer-at-applause-4425252450?position=4&pageNum=0&refId=wixenyRVsGZgLEOEq1gAbg%3D%3D&trackingId=ZhEhiVTPjQQ3gHXw4xqQPw%3D%3D
2026-06-09 11:15,Data Analyst,NNE,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-analyst-at-nne-4422264873?position=5&pageNum=0&refId=9GqOZNkNWnDgadFauaTkZg%3D%3D&trackingId=9x5V8ChCA48uaQpxGJenqg%3D%3D
2026-06-09 11:15,"Data Scientist, Financial Analytics",Rippling,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-scientist-financial-analytics-at-rippling-4425924571?position=6&pageNum=0&refId=9GqOZNkNWnDgadFauaTkZg%3D%3D&trackingId=uRdIAffy1%2Fmln%2BwwzT1GHw%3D%3D
2026-06-09 11:15,Data Analyst (Telecom Domain),Selections HR Services Private Limited,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-analyst-telecom-domain-at-selections-hr-services-private-limited-4425976968?position=10&pageNum=0&refId=9GqOZNkNWnDgadFauaTkZg%3D%3D&trackingId=2fjQnd8Kf0Q83eUCMQuaoQ%3D%3D
2026-06-09 11:15,Business Intelligence (BI) Developer – Power BI & Web Intelligence,Innova ESI,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/business-intelligence-bi-developer-%E2%80%93-power-bi-web-intelligence-at-innova-esi-4425994494?position=3&pageNum=0&refId=bO1AES3vRKvYxXhsiK%2Fc4w%3D%3D&trackingId=ANtXTNPxFkeYNx6zsgVIHA%3D%3D
2026-06-09 11:15,Data Analytics || BusinessObjects Web Intelligence Must || 5+ Yrs | Pan India || Only Immediate Joiners,Innova ESI,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-analytics-businessobjects-web-intelligence-must-5%2B-yrs-pan-india-only-immediate-joiners-at-innova-esi-4425994542?position=4&pageNum=0&refId=vC6UZk5WVUjIW4bYJNbzcQ%3D%3D&trackingId=1CCQmq0hKE8ubiPXlrjIYw%3D%3D
2026-06-09 11:15,"Business Intelligence Engineer, GFA (Global Finance Audit)",Amazon,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/business-intelligence-engineer-gfa-global-finance-audit-at-amazon-4425919883?position=10&pageNum=0&refId=vC6UZk5WVUjIW4bYJNbzcQ%3D%3D&trackingId=ptKOktScOeCPfnKhpRnlJw%3D%3D
2026-06-09 11:15,Data Engineer,Mancer Consulting Services,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-engineer-at-mancer-consulting-services-4422265016?position=7&pageNum=0&refId=jh%2B1kCpgx%2B4Ai5muwJnCYQ%3D%3D&trackingId=eNYuTM%2FHHTRCekxGsQmADg%3D%3D
2026-06-09 11:15,Modern Data Engineer-GCC,Innomax IT Solutions,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/modern-data-engineer-gcc-at-innomax-it-solutions-4425598676?position=8&pageNum=0&refId=jh%2B1kCpgx%2B4Ai5muwJnCYQ%3D%3D&trackingId=ceo2h8wazBW%2BJmJ9crkv1A%3D%3D
2026-06-09 14:00,Lead- Data Analytics,HP,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/lead-data-analytics-at-hp-4425994223?position=9&pageNum=0&refId=ESbeff07psev1fO0ZdSu8A%3D%3D&trackingId=TVoimSIpoo8k9YS9KbYaCA%3D%3D
2026-06-09 16:36,Data and Analytics,HSBC,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-and-analytics-at-hsbc-4426323217?position=4&pageNum=0&refId=Z7CHDdtg9cxLoRZ0at%2F0fQ%3D%3D&trackingId=oQYI90GRwKqWp1lAEOHxUw%3D%3D
2026-06-09 16:36,AI and Data-Fraud Data Analyst-VG-W6-ES and F0121,EY,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/ai-and-data-fraud-data-analyst-vg-w6-es-and-f0121-at-ey-4408801773?position=6&pageNum=0&refId=Z7CHDdtg9cxLoRZ0at%2F0fQ%3D%3D&trackingId=HwppfSfWiyDOZ0hn8n1WVg%3D%3D
2026-06-09 16:36,Analytics Modelling,HSBC,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/analytics-modelling-at-hsbc-4426306975?position=7&pageNum=0&refId=Z7CHDdtg9cxLoRZ0at%2F0fQ%3D%3D&trackingId=dr2WQKKlPGgmpR%2Fl8Rtjrg%3D%3D
2026-06-09 16:36,Power BI & Snowflake Developer,Synechron,Greater Bengaluru Area,See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/power-bi-snowflake-developer-at-synechron-4406281712?position=10&pageNum=0&refId=IvXb297DvBnPK0Oq6EOgVw%3D%3D&trackingId=gRNpcBVtBf8b8ZBoM2LOug%3D%3D
2026-06-09 16:36,Software Engineer II- Power BI- Hyderabad,Deloitte,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/software-engineer-ii-power-bi-hyderabad-at-deloitte-4425822273?position=3&pageNum=0&refId=yFSgyPpaDaRESwOwgbMStQ%3D%3D&trackingId=1R8kBRcSGs%2By6h92Mba%2FRQ%3D%3D
2026-06-09 16:36,Senior Power BI Developer,Unisys,"Bengaluru East, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/senior-power-bi-developer-at-unisys-4426318366?position=8&pageNum=0&refId=BDzFe7ppJ5jOy2npGRyeDw%3D%3D&trackingId=PAOffUzSIJQzMkc0APR0SA%3D%3D
2026-06-09 16:36,Power BI - Senior Engineer,Fractal,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/power-bi-senior-engineer-at-fractal-4425839712?position=9&pageNum=0&refId=BDzFe7ppJ5jOy2npGRyeDw%3D%3D&trackingId=088xiyPWBpA7lXhTwP16PQ%3D%3D
2026-06-09 16:36,Clinical Data Analyst,Wissen Infotech,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/clinical-data-analyst-at-wissen-infotech-4426357232?position=9&pageNum=0&refId=ObrSByzlcDLejlPouoK8%2Fw%3D%3D&trackingId=U4UIN6QThLIPmGlRwO36pg%3D%3D
2026-06-09 19:14,Udaan - Data Analyst,Myntra,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/udaan-data-analyst-at-myntra-4426366531?position=2&pageNum=0&refId=9qBdlRKEI%2F4C8F8Q0f9Nsg%3D%3D&trackingId=RArT1bjWGrwLzExhv41p5g%3D%3D
2026-06-09 21:18,Architect / Data Modeler- Senior Manager,PwC Acceleration Center India,"Bengaluru East, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/architect-data-modeler-senior-manager-at-pwc-acceleration-center-india-4422277247?position=3&pageNum=0&refId=LD1RsHwkmtAZPHcflGZAOw%3D%3D&trackingId=Chhp4aM4d59sf7A6585K3w%3D%3D
2026-06-09 21:18,Lead Data Engineer,BinQle,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/lead-data-engineer-at-binqle-4425567732?position=9&pageNum=0&refId=LD1RsHwkmtAZPHcflGZAOw%3D%3D&trackingId=FMKLUDTbYIKRfRjbgNZG0w%3D%3D
2026-06-09 21:18,Lead Analytics Consultant,UST,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/lead-analytics-consultant-at-ust-4425835078?position=10&pageNum=0&refId=LD1RsHwkmtAZPHcflGZAOw%3D%3D&trackingId=UP%2Bmt2kfwUoQU90FSdxgHg%3D%3D
2026-06-09 22:58,Sr MDM Data Engineer,Amgen,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/sr-mdm-data-engineer-at-amgen-4426342588?position=5&pageNum=0&refId=JOuSGOoFNTP427p9tsXRgw%3D%3D&trackingId=JnueoMYLp4y5saP2nuRhkA%3D%3D
2026-06-09 22:58,Senior Data Engineer,SDC (Statistics & Data Corporation),"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/senior-data-engineer-at-sdc-statistics-data-corporation-4426369521?position=6&pageNum=0&refId=JOuSGOoFNTP427p9tsXRgw%3D%3D&trackingId=Is4UI%2BAAlYqCWVLfb6heEg%3D%3D
2026-06-09 22:58,EY - GDS Consulting - AI And DATA - Data Engineer- Manager,EY,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/ey-gds-consulting-ai-and-data-data-engineer-manager-at-ey-4413051300?position=9&pageNum=0&refId=JOuSGOoFNTP427p9tsXRgw%3D%3D&trackingId=auVSJ2ffUVnUavWlYrfMxg%3D%3D
2026-06-10 00:20,"Consultant, Data and Analytics (Data Engineer)",Cargill,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/consultant-data-and-analytics-data-engineer-at-cargill-4422750934?position=3&pageNum=0&refId=CkgVdRFhWf%2F%2B9NduNU4tAQ%3D%3D&trackingId=Cktvq752YH%2FopWtLWdoxLg%3D%3D
2026-06-10 04:58,Data Modeler,Tredence Inc.,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-modeler-at-tredence-inc-4426739383?position=3&pageNum=0&refId=rPppa2uRa%2B%2FjAOkk9YMbCw%3D%3D&trackingId=S5w0WMqqufwnAoF5F6qxUw%3D%3D
2026-06-10 04:58,Senior Data Engineer - IBM Datastage,PwC Acceleration Center India,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/senior-data-engineer-ibm-datastage-at-pwc-acceleration-center-india-4426031116?position=7&pageNum=0&refId=rPppa2uRa%2B%2FjAOkk9YMbCw%3D%3D&trackingId=5Bh9kzcVjPeNUQ%2F5Bk1t6A%3D%3D
2026-06-10 08:54,Data Analyst,RapidBrains,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-analyst-at-rapidbrains-4426037279?position=4&pageNum=0&refId=ip7Y%2BzWZ7iZsUnUPdM%2FuIg%3D%3D&trackingId=I0wTCFCleleoWkciraLKWQ%3D%3D
2026-06-10 08:54,Data Analyst,RentoMojo,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-analyst-at-rentomojo-4426043725?position=10&pageNum=0&refId=ip7Y%2BzWZ7iZsUnUPdM%2FuIg%3D%3D&trackingId=GSZsSgO7zYOB2t%2BKOOUevQ%3D%3D
2026-06-10 08:54,Interns - BI&A Data Analyst,Eli Lilly and Company,"Bengaluru East, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/interns-bi-a-data-analyst-at-eli-lilly-and-company-4426762298?position=3&pageNum=0&refId=drFNefpBc1PZUTHEuDL7HQ%3D%3D&trackingId=Snm8n6LTvaA0W0BroE8cWQ%3D%3D
2026-06-10 08:54,Analytics Engineer,NxtWave,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/analytics-engineer-at-nxtwave-4426055229?position=10&pageNum=0&refId=0L302ZpegFrVTjKb1ZvFXw%3D%3D&trackingId=4aJoJcm3BCrICRYEey%2BrTA%3D%3D
2026-06-10 08:54,Associate Director Business Intelligence,Randstad Enterprise,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/associate-director-business-intelligence-at-randstad-enterprise-4422724100?position=10&pageNum=0&refId=sZgiM7e4scoFE4z64Jj3PQ%3D%3D&trackingId=ovLQi1D2u2r4d2zNLTScPA%3D%3D
2026-06-10 12:22,Procurement Data & Analytics Analyst,Rolls-Royce,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/procurement-data-analytics-analyst-at-rolls-royce-4426758476?position=10&pageNum=0&refId=ZdTmWshCfUUiodKbCtKMXg%3D%3D&trackingId=Ra%2F3YbLrFOzPtQ3IYboaoQ%3D%3D
2026-06-10 12:22,Senior Business Analyst - Business Insights & Analytics,Sigmoid Data Engineering,"Bengaluru, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/senior-business-analyst-business-insights-analytics-at-sigmoid-data-engineering-4422786895?position=10&pageNum=0&refId=0mqRBq9ogYT%2BblLGvKaHhg%3D%3D&trackingId=59K4rJay87%2FV8aa8jWjLHA%3D%3D
2026-06-10 12:22,Data Analyst,Navi,"Bangalore Urban, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-analyst-at-navi-4426060246?position=3&pageNum=0&refId=DjQ%2BfLmOmJMNikWIxeeOGA%3D%3D&trackingId=do83upArjbWPZJWeghD%2B0w%3D%3D
2026-06-10 12:22,Data Engineer,LanceSoft Middle East,"Bangalore Urban, Karnataka, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/data-engineer-at-lancesoft-middle-east-4426035357?position=8&pageNum=0&refId=DjQ%2BfLmOmJMNikWIxeeOGA%3D%3D&trackingId=vx0PDhsZdcif2z8kh2xzlw%3D%3D
2026-06-10 12:22,Healthcare Data Analyst,Roche,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/healthcare-data-analyst-at-roche-4426760922?position=5&pageNum=0&refId=UMG5wcH8%2Fgd%2FGsYLXb3p0A%3D%3D&trackingId=71FyGjqtoqWSGjX0bJdr3Q%3D%3D
2026-06-10 12:22,"FTI Senior System Analyst (Power BI, DAX, SQL, AI)",Franklin Templeton India,"Hyderabad, Telangana, India",See listing,LinkedIn,No,https://in.linkedin.com/jobs/view/fti-senior-system-analyst-power-bi-dax-sql-ai-at-franklin-templeton-india-4426076191?position=7&pageNum=0&refId=UMG5wcH8%2Fgd%2FGsYLXb3p0A%3D%3D&trackingId=1qBU6meUe1dOMGgTUSE%2BCQ%3D%3D
